Name,Address,Date,Hosts,Url
Techstars Demo Day Spring 2025,"SoHo, New York City",2025-06-02T14:30:00,Techstars and Google,https://partiful.com/e/0lt5KEEwtufD4rPOEPf0
The Talent Table - Dinner w/ Deel & Betterment,"SoHo, New York City",2025-06-03T18:00:00,Deel,https://partiful.com/e/gQS51dcKBP5JEgsyBwL9
Early Investors Coffee Hour & VC Data Presentation: Antler & Harmonic,"Flatiron, New York City",2025-06-03T08:30:00,Antler,https://partiful.com/e/kH2kFDfI5XwnolF6rrFn
Baddies at Breakfast: Women in AI Networking Event,", New York City",2025-06-06T10:00:00,no cream in this coffee,https://partiful.com/e/3U2LtpJIIlAbkM8cHqRb
a16z speedrun B2B Sales Office Hours,"SoHo, New York City",2025-06-03T13:00:00,a16z speedrun,https://partiful.com/e/dHSP67tkd9OzOcQ4mlTI
Public Sector Tech Career Fair,"Union Square, New York City",2025-06-05T18:00:00,XYZ Venture Capital,https://partiful.com/e/6opaTyDJAoDJuILVUesQ
UK/US Tech Rooftop Networking,"Midtown, New York City",2025-06-05T16:00:00,London & Partners,https://partiful.com/e/JfIjTI2cw9gwgjIHpblu
Founders Meet up,"Flatiron, New York City",2025-06-06T17:15:00,Phinite.ai,Invite Only
Welcome Home Launch Event x #NYTECHWEEK 2025,"Upper Manhattan, New York City",2025-06-06T18:00:00,Welcome Home,https://partiful.com/e/BjTcXGjQZQGXwkrWERrm
MIT/Harvard Founder NYTW Event,"Flatiron, New York City",2025-06-04T18:00:00,Rho,https://partiful.com/e/toEnRaEjqPzLI8Sa2ivZ
Roundtable: Building Emotional Support Systems with AI,"SoHo, New York City",2025-06-05T14:00:00,EchoHer ,https://partiful.com/e/RlunNYU7No3akGN2dhMi
"""The ROI of clean code"" with JPMorgan Chase and LSEG","SoHo, New York City",2025-06-04T15:30:00,Software Improvement Group,https://partiful.com/e/lpXlLUac9cHJdLmCkjja
Pop-up Verve Club with Wilson Sonsini at,"Lower East Side, New York City",2025-06-06T10:00:00,"Verve Club, Wilson Sonsini",https://partiful.com/e/Dg0IQAkj37pheqX3RepO
Columbia Venture Community & Columbia's SPS Tech Management AI & Tech Networking,"Union Square, New York City",2025-06-04T18:00:00,Columbia Venture Community,https://partiful.com/e/XQBwtHQ1k3wAM1k8CEjG
How I Closed my SEED/Series A Round,"East Village, New York City",2025-06-04T17:00:00,Visible Hands,https://partiful.com/e/SWaU7EDlpziCS74eC20B
Fullstack Infra for AI: Building Type-Safe Systems for Vibe Coders,"SoHo, New York City",2025-06-03T17:30:00,Convex,https://partiful.com/e/NRjzYND0fupgVCL1niLl
Founder Flex w/ Visible Hands & Flex-N-Fly,"None, New York City",2025-06-05T11:00:00,Visible Hands,https://partiful.com/e/FSKtItIMvBbeR47m13En
Startup Poker 2.0,"Midtown, New York City",2025-06-05T17:30:00,Startup Haven,https://partiful.com/e/ZBpkcq9LvQ841Buka6Vg
Latinos In Fintech,"Flatiron, New York City",2025-06-02T17:00:00,"Pygma, Mastercard",https://partiful.com/e/QIy6yWINvwWvNCRKOqNU
Founders and Funders Meetup,"Midtown, New York City",2025-06-07T20:00:00,Tanka AI,https://partiful.com/e/99mH1lpyCZd9Vsfsptol
/dev/color x Black Angel Group: Panel & Mixer,"Chelsea, New York City",2025-06-05T18:00:00,/dev/color,https://partiful.com/e/e241877mqS3VNDxf9Jhd
Fashion and Retail Tech Pitch & Walk,"Chelsea, New York City",2025-06-06T08:00:00,In Haus,https://partiful.com/e/gnSoILitwoZiXnCLdmbd
Creators & Croissants: Scale Your B2B Brand with Creator Marketing,"SoHo, New York City",2025-06-03T09:00:00,Passionfroot,https://partiful.com/e/6RNp49odWA5cKbfsRTjq
Fashion and Retail Tech Speed Dating,"SoHo, New York City",2025-06-04T09:00:00,In Haus,https://partiful.com/e/KL5ASiBMtk1IvMx8L49u
Fashion and Retail Tech Pitch Studio,"Hudson Yards, New York City",2025-06-02T18:00:00,In Haus,https://partiful.com/e/AoNik5oDy3IGGaECtF1F
Remix The Remix,"Lower East Side, New York City",2025-06-06T19:00:00,MRKD.dj,https://partiful.com/e/mFEMK9C7GHKoRw73ryVg
"Female Founders and Execs: Sushi, Drinks, & Connect ","Flatiron, New York City",2025-06-05T18:00:00,"NEA, JP Morgan",https://partiful.com/e/a3ZPVeS2IFaxWxHxNLuD
Bytes & Bites early stage b2b kick off breakfast,"Flatiron, New York City",2025-06-03T08:30:00,Cheaper by the Dozen - 14 NYC Seed VCs,https://partiful.com/e/glZi5RSDd7qvpbVId3YZ
Fashion and Retail Tech Kickoff Mixer,"Chelsea, New York City",2025-06-03T18:00:00,In Haus,https://partiful.com/e/CRKHv7AChK9FenLmlknJ
GPs + LPs Lunch ,"Upper Manhattan, New York City",2025-06-03T12:30:00,Mercury,https://partiful.com/e/CPbbNjBWE2oWbaGxoqpj
Reverso Discovery Workshop NY,"Upper East Side, New York City",2025-06-04T16:00:00,Lazo,https://partiful.com/e/2zeIc9cYflfp1AU3axdL
Living Session,"Midtown, New York City",2025-06-06T18:00:00,Lazo,https://partiful.com/e/sgnyc7gxkJr2p3ECb5fm
Can AI Be Funny? Memes x Prompt Engineering,"Flatiron, New York City",2025-06-05T19:00:00,PromptLayer,https://partiful.com/e/Ifm2aW9sHjnHWpbyBGu3
The Stable Salon vol 4,"Nomad, New York City",2025-06-04T18:30:00,This Week in Fintech,https://partiful.com/e/mt7AnCPLng2COfydl94s
Margs & Moonshots: Swell VC’s 3rd Annual AI Mixer,"East Village, New York City",2025-06-02T16:00:00,Swell VC,https://partiful.com/e/HWmi0JAfhJderCn9wJrO
VC Moms Dinner - Stripe x WSGR ,"None, New York City",2025-06-02T18:00:00,Stripe,https://partiful.com/e/HNoPXIUX9vnMWUdttNVm
AI & Cybersecurity in B2B!,"Midtown, New York City",2025-06-05T18:00:00,"BforeA, La French Tech",https://partiful.com/e/vEcOoWuXQxdyGSWkJphh
The Performance Marketing Trap. How to avoid killing your business with performance marketing.,"SoHo, New York City",2025-06-03T10:30:00,GrowTal,https://partiful.com/e/CYfTqxiVskYk1Ww9UQGv
Emerging Managers Omakase,"Midtown, New York City",2025-06-04T18:00:00,Unicorner,https://partiful.com/e/EiZbVWsAV1iaXFXdtjMF
Zero to Unicorn: Kalshi Founder Fireside,"Flatiron, New York City",2025-06-03T15:00:00,Unicorner,https://partiful.com/e/Hj0d83vIrxt1wLgdbMSE
Zero to Unicorn: Bilt Fireside Chat,"Flatiron, New York City",2025-06-04T15:00:00,Unicorner,https://partiful.com/e/V7nj61GdHxijBb4IUyem
Office Hours: Agentic Voice and Telephony,"Flatiron, New York City",2025-06-05T11:00:00,"Cloudonix, Inc",https://partiful.com/e/KJe3ZDvSJILOFWRq3uVd
Founder & VC Yoga,"Nomad, New York City",2025-06-04T15:15:00,Coeus Collective,https://partiful.com/e/RI30I6vPQ5PvMVMwGCq8
Ecommerce Founders Lunch by Cherry Hill Advisory,"None, New York City",2025-06-02T13:00:00,Cherry Hill Advisory,https://partiful.com/e/PONBgMlM3Fzd6zokqWCE
AI Founders Lunch hosted by Cherry Hill Advisory,"None, New York City",2025-06-03T13:30:00,Cherry Hill Advisory,https://partiful.com/e/Qk3s9PYOS1wM89onnkXN
Series A/B Founders Lunch hosted by Cherry Hill,"None, New York City",2025-06-05T13:00:00,Cherry Hill Advisory,https://partiful.com/e/RK1NFiQV5CmHoPj10du7
Founders Brunch hosted by Cherry Hill Advisory,"None, New York City",2025-06-07T10:30:00,Cherry Hill Advisory,https://partiful.com/e/3pWGdUrupcp8gyGtYgaV
Secondaries: The New Primaries?,"Midtown, New York City",2025-06-05T18:00:00,Hartman Venture Advisors PLLC,https://partiful.com/e/QWMu6xDheMeJFE13JAYU
SCRAPPYHOUR NY ,"East Village, New York City",2025-06-05T17:00:00,Scrappy Meals XR,https://partiful.com/e/a70T6kejFhkZgEYHfbdn
Doggy Paddle on the Hudson!,"Midtown, New York City",2025-06-08T14:00:00,Social Paws,https://partiful.com/e/bie9JaIxKPTzznH7rtQv
Immigrants Connect & Thrive Together,"Flatiron, New York City",2025-06-05T14:00:00,Imera,https://partiful.com/e/FhrdMXA2wUxqTdMcmJrc
Brex Founder Fuel-Up,"Union Square, New York City",2025-06-04T11:00:00,Brex,https://partiful.com/e/bIa0fwDO7vrtTKko9b6c
Social Media: Crisis Source or Reputation Solution,"Nomad, New York City",2025-06-04T09:00:00,Clarity,https://partiful.com/e/28jair5Wss4yKGTuykT4
"Vibe Coaching: Live Q&A with AI VC, George Bandarian, GP @ Untapped Ventures","Virtual (NYC), New York City",2025-07-12T13:00:00,Untapped Ventures,https://partiful.com/e/ol80c225o3YFpvumks5w
Socotra PlatForum,"Midtown, New York City",2025-06-03T14:00:00,Socotra,Invite Only
Preseed and Seed Fundraising for Deep Tech,"SoHo, New York City",2025-06-05T10:00:00,2048 Ventures,https://partiful.com/e/jRScnep9mt6gjFaphWv8
Cocktails & Startup Dreams Valet A.I. Launch Party,"Midtown, New York City",2025-06-03T16:00:00,Opps.ai,https://partiful.com/e/s2aJwNpxQfWfiWFszwBz
